CustomerID,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CapitalGains,CapitalLoss
Cust7106,36,MALE,PhD,machine-op-inspct,0,0
Cust7111,45,FEMALE,Associate,prof-specialty,0,0
Cust7112,38,FEMALE,JD,protective-serv,58600,0
Cust7113,35,FEMALE,JD,protective-serv,61500,0
Cust7114,33,MALE,JD,priv-house-serv,0,0
Cust7115,39,MALE,JD,priv-house-serv,0,0
Cust7116,29,MALE,High School,exec-managerial,0,0
Cust7117,28,MALE,High School,machine-op-inspct,88800,-61400
Cust7118,31,MALE,JD,sales,59300,-38200
Cust7120,42,FEMALE,JD,craft-repair,58600,0
Cust7122,44,MALE,MD,machine-op-inspct,0,0
Cust7123,46,MALE,Associate,machine-op-inspct,0,0
Cust7124,45,FEMALE,PhD,machine-op-inspct,28800,-74200
Cust7126,38,FEMALE,Masters,protective-serv,0,-37000
Cust7127,39,FEMALE,Masters,protective-serv,0,-37000
Cust7129,49,FEMALE,High School,craft-repair,0,-56400
Cust7130,32,FEMALE,College,craft-repair,69200,-48500
Cust7131,30,FEMALE,MD,craft-repair,0,-36900
Cust7132,34,FEMALE,High School,craft-repair,0,-42900
Cust7133,31,FEMALE,Masters,craft-repair,0,0
Cust7134,42,MALE,PhD,priv-house-serv,0,0
Cust7135,40,MALE,PhD,priv-house-serv,0,0
Cust7136,38,FEMALE,Masters,prof-specialty,0,0
Cust7138,30,MALE,MD,sales,0,-66200
Cust7139,31,MALE,MD,tech-support,0,-22200
Cust7140,32,FEMALE,High School,transport-moving,0,0
Cust7141,32,FEMALE,High School,farming-fishing,0,-28300
Cust7142,52,MALE,College,prof-specialty,58500,-44000
Cust7143,49,MALE,College,other-service,0,0
Cust7144,45,MALE,Masters,transport-moving,0,-33300
Cust7145,41,MALE,High School,protective-serv,0,-71400
Cust7147,54,MALE,JD,priv-house-serv,0,-51300
Cust7148,50,FEMALE,Masters,sales,0,-38700
Cust7152,47,MALE,College,farming-fishing,63900,-53300
Cust7154,39,FEMALE,High School,armed-forces,48900,-62400
Cust7155,39,FEMALE,High School,tech-support,0,-62400
Cust7156,35,FEMALE,PhD,armed-forces,39300,-60300
Cust7157,37,FEMALE,PhD,transport-moving,0,-60300
Cust7158,33,FEMALE,PhD,tech-support,0,0
Cust7159,34,FEMALE,MD,tech-support,0,0
Cust7160,32,FEMALE,Associate,exec-managerial,0,0
Cust7161,32,FEMALE,Associate,exec-managerial,45700,0
Cust7163,46,MALE,MD,sales,0,0
Cust7164,31,FEMALE,Masters,sales,0,-42600
Cust7165,36,FEMALE,Masters,machine-op-inspct,0,-47500
Cust7166,54,FEMALE,JD,transport-moving,0,-47900
Cust7167,55,FEMALE,JD,tech-support,54700,-63700
Cust7168,29,FEMALE,High School,handlers-cleaners,0,0
Cust7169,29,FEMALE,High School,handlers-cleaners,0,0
Cust7170,40,FEMALE,MD,priv-house-serv,43700,-66300
Cust7171,41,FEMALE,JD,priv-house-serv,43700,-66300
Cust7172,46,MALE,College,handlers-cleaners,0,0
Cust7173,38,FEMALE,High School,handlers-cleaners,0,-70400
Cust7175,37,FEMALE,Associate,other-service,0,-53700
Cust7176,57,MALE,MD,protective-serv,0,0
Cust7177,56,MALE,MD,sales,0,-49500
Cust7179,23,MALE,JD,transport-moving,0,0
Cust7181,28,MALE,College,prof-specialty,47500,-58700
Cust7182,41,FEMALE,Associate,handlers-cleaners,0,-26900
Cust7183,31,FEMALE,Associate,handlers-cleaners,0,-46400
Cust7184,30,FEMALE,JD,farming-fishing,0,0
Cust7186,29,FEMALE,College,protective-serv,0,0
Cust7187,30,FEMALE,PhD,protective-serv,0,0
Cust7188,38,FEMALE,College,tech-support,17300,-60400
Cust7189,30,FEMALE,College,farming-fishing,51000,-67900
Cust7191,35,MALE,PhD,protective-serv,79600,0
Cust7192,41,MALE,JD,exec-managerial,0,-49000
Cust7193,41,MALE,PhD,transport-moving,0,-43600
Cust7194,55,MALE,MD,sales,0,0
Cust7196,39,MALE,Masters,exec-managerial,0,-44400
Cust7197,41,MALE,Masters,exec-managerial,0,-44400
Cust7198,49,MALE,MD,craft-repair,51500,0
Cust7201,49,MALE,PhD,transport-moving,0,0
Cust7202,30,FEMALE,JD,adm-clerical,21100,-35500
Cust7203,30,MALE,JD,handlers-cleaners,21100,-60800
Cust7204,46,FEMALE,MD,priv-house-serv,59900,-34800
Cust7205,47,FEMALE,College,machine-op-inspct,0,-34800
Cust7207,50,MALE,Associate,machine-op-inspct,34700,-46900
Cust7208,33,FEMALE,College,farming-fishing,57100,0
Cust7209,31,FEMALE,College,tech-support,57100,0
Cust7210,49,FEMALE,Associate,prof-specialty,0,0
Cust7211,45,FEMALE,Associate,prof-specialty,0,0
Cust7212,55,MALE,MD,machine-op-inspct,49500,-81100
Cust7213,55,MALE,MD,priv-house-serv,0,-31000
Cust7215,33,FEMALE,Masters,transport-moving,64800,-63700
Cust7216,29,MALE,MD,exec-managerial,0,-56200
Cust7217,29,MALE,Associate,exec-managerial,0,-56200
Cust7218,32,FEMALE,Masters,machine-op-inspct,64800,-63700
Cust7219,34,FEMALE,Masters,transport-moving,64800,-63700
Cust7220,52,MALE,High School,craft-repair,69500,-81000
Cust7221,51,MALE,High School,craft-repair,34700,-40700
Cust7222,38,FEMALE,PhD,prof-specialty,0,-53700
Cust7224,26,MALE,MD,sales,0,0
Cust7225,26,MALE,MD,protective-serv,0,0
Cust7226,30,MALE,JD,exec-managerial,0,0
Cust7227,29,MALE,High School,protective-serv,49700,-68800
Cust7228,32,FEMALE,High School,machine-op-inspct,51700,-42900
Cust7230,34,FEMALE,PhD,armed-forces,0,0
Cust7232,50,MALE,Associate,prof-specialty,0,0
Cust7234,44,MALE,High School,armed-forces,0,-81000
Cust7235,48,MALE,Masters,craft-repair,34700,0
Cust7237,51,MALE,MD,transport-moving,0,0
Cust7238,36,MALE,MD,farming-fishing,75800,0
Cust7241,29,FEMALE,PhD,farming-fishing,0,0
Cust7243,33,FEMALE,Masters,priv-house-serv,0,-61600
Cust7244,27,MALE,JD,farming-fishing,0,-51000
Cust7246,45,FEMALE,Associate,armed-forces,38500,0
Cust7248,35,MALE,College,tech-support,0,-13200
Cust7250,38,FEMALE,PhD,handlers-cleaners,0,0
Cust7251,38,FEMALE,PhD,tech-support,73700,0
Cust7252,38,MALE,MD,protective-serv,61500,0
Cust7253,41,MALE,Associate,priv-house-serv,0,0
Cust7254,50,MALE,MD,farming-fishing,25800,0
Cust7255,52,MALE,College,other-service,66200,0
Cust7256,33,FEMALE,PhD,exec-managerial,0,0
Cust7257,34,FEMALE,Associate,priv-house-serv,0,0
Cust7259,32,MALE,High School,armed-forces,42400,0
Cust7260,31,FEMALE,College,adm-clerical,51300,0
Cust7262,37,MALE,Masters,exec-managerial,71400,-52500
Cust7263,36,MALE,High School,transport-moving,71400,-52500
Cust7264,36,FEMALE,PhD,transport-moving,0,0
Cust7266,29,MALE,High School,exec-managerial,49700,-68800
Cust7267,29,MALE,JD,protective-serv,0,-68800
Cust7269,38,FEMALE,Masters,other-service,0,0
Cust7270,43,MALE,Masters,transport-moving,0,0
Cust7273,27,MALE,JD,sales,0,0
Cust7274,43,FEMALE,JD,tech-support,11000,0
Cust7275,42,FEMALE,JD,adm-clerical,11000,0
Cust7277,37,FEMALE,MD,priv-house-serv,43700,-43900
Cust7279,42,FEMALE,Associate,prof-specialty,51900,0
Cust7280,49,MALE,MD,sales,61100,-30700
Cust7281,46,FEMALE,MD,other-service,61100,0
Cust7282,36,FEMALE,College,other-service,46800,-60400
Cust7283,32,FEMALE,College,farming-fishing,17300,-87300
Cust7284,42,FEMALE,High School,adm-clerical,0,-55300
Cust7285,41,FEMALE,High School,adm-clerical,0,-55300
Cust7286,47,FEMALE,Masters,priv-house-serv,0,0
Cust7289,34,MALE,College,other-service,25800,0
Cust7291,31,MALE,PhD,tech-support,13100,-38200
Cust7292,37,MALE,Associate,adm-clerical,51300,0
Cust7293,37,MALE,JD,adm-clerical,51300,0
Cust7294,41,MALE,Associate,exec-managerial,0,-38400
Cust7295,36,MALE,Associate,adm-clerical,0,-49600
Cust7296,37,MALE,High School,exec-managerial,28900,0
Cust7297,41,MALE,High School,machine-op-inspct,28900,0
Cust7298,43,MALE,College,handlers-cleaners,0,-58400
Cust7301,38,MALE,JD,craft-repair,0,-60700
Cust7302,42,FEMALE,Associate,prof-specialty,56200,-50000
Cust7303,38,FEMALE,Associate,protective-serv,0,0
Cust7304,35,MALE,High School,farming-fishing,0,0
Cust7305,33,FEMALE,Associate,protective-serv,60300,-73900
Cust7306,37,MALE,High School,exec-managerial,0,-51800
Cust7307,38,FEMALE,Masters,transport-moving,0,0
Cust7308,43,FEMALE,Associate,prof-specialty,0,0
Cust7309,38,FEMALE,Masters,other-service,0,0
Cust7310,46,FEMALE,Associate,prof-specialty,0,0
Cust7311,52,MALE,Masters,handlers-cleaners,0,-32900
Cust7312,41,MALE,MD,armed-forces,37800,-50300
Cust7313,38,MALE,MD,sales,0,0
Cust7315,38,MALE,MD,machine-op-inspct,0,0
Cust7316,40,FEMALE,JD,armed-forces,48900,-62400
Cust7317,46,FEMALE,JD,adm-clerical,11000,0
Cust7318,31,FEMALE,College,exec-managerial,0,-55500
Cust7319,58,MALE,MD,prof-specialty,55700,-68200
Cust7320,56,FEMALE,MD,transport-moving,55700,0
Cust7321,58,FEMALE,MD,armed-forces,48800,0
Cust7322,36,MALE,MD,sales,43700,-66300
Cust7323,34,MALE,High School,craft-repair,0,-30200
Cust7324,34,FEMALE,JD,other-service,27500,-44500
Cust7325,34,FEMALE,High School,craft-repair,20200,0
Cust7326,28,FEMALE,Masters,protective-serv,0,0
Cust7330,25,MALE,PhD,machine-op-inspct,36900,0
Cust7331,38,MALE,Associate,transport-moving,44000,-49000
Cust7332,44,FEMALE,PhD,other-service,62400,0
Cust7333,40,FEMALE,MD,exec-managerial,24800,0
Cust7334,27,FEMALE,High School,tech-support,43400,-30300
Cust7335,39,FEMALE,Associate,protective-serv,56200,0
Cust7336,42,FEMALE,PhD,machine-op-inspct,37800,-50300
Cust7338,46,MALE,High School,exec-managerial,41200,-44200
Cust7339,25,FEMALE,College,exec-managerial,47400,0
Cust7340,26,MALE,MD,exec-managerial,0,-62400
Cust7341,46,FEMALE,Associate,protective-serv,61500,0
Cust7343,60,FEMALE,Associate,exec-managerial,0,-56400
Cust7344,46,FEMALE,MD,machine-op-inspct,28800,-50300
Cust7346,60,MALE,PhD,tech-support,52600,-38800
Cust7349,36,FEMALE,MD,other-service,0,-53700
Cust7350,37,FEMALE,Masters,other-service,0,0
Cust7351,44,MALE,College,farming-fishing,40700,-47300
Cust7354,33,MALE,JD,exec-managerial,0,-56200
Cust7355,59,FEMALE,Associate,exec-managerial,0,0
Cust7356,42,MALE,JD,transport-moving,0,-57100
Cust7357,25,MALE,PhD,adm-clerical,13100,0
Cust7358,41,FEMALE,JD,transport-moving,0,0
Cust7360,36,MALE,High School,transport-moving,52000,-44500
Cust7364,28,MALE,High School,exec-managerial,88800,0
Cust7365,29,FEMALE,High School,tech-support,43400,-91200
Cust7366,33,MALE,JD,exec-managerial,0,-51300
Cust7367,26,FEMALE,PhD,armed-forces,51000,0
Cust7369,33,FEMALE,College,sales,0,-39300
Cust7371,34,FEMALE,JD,exec-managerial,33500,0
Cust7372,46,FEMALE,PhD,transport-moving,53500,-73600
Cust7373,43,FEMALE,Associate,prof-specialty,56200,0
Cust7374,43,MALE,College,farming-fishing,0,-47300
Cust7375,47,FEMALE,College,prof-specialty,17300,-60400
Cust7376,36,MALE,JD,farming-fishing,0,0
Cust7380,44,FEMALE,PhD,craft-repair,0,-41400
Cust7383,59,MALE,PhD,transport-moving,66200,-49700
Cust7384,31,FEMALE,High School,exec-managerial,31900,-44600
Cust7385,42,FEMALE,College,machine-op-inspct,0,0
Cust7388,42,MALE,Associate,adm-clerical,0,-49600
Cust7390,42,MALE,High School,exec-managerial,41200,-36200
Cust7391,37,FEMALE,JD,sales,0,0
Cust7393,42,FEMALE,High School,craft-repair,0,-55300
Cust7394,52,MALE,PhD,tech-support,54700,-47900
Cust7397,37,MALE,High School,exec-managerial,44900,-52500
Cust7399,29,FEMALE,PhD,farming-fishing,0,0
Cust7401,42,FEMALE,JD,transport-moving,75800,0
Cust7403,32,MALE,College,protective-serv,51600,-13200
Cust7404,26,MALE,Associate,exec-managerial,0,0
Cust7405,37,MALE,Associate,protective-serv,44000,0
Cust7406,28,FEMALE,PhD,transport-moving,47500,-32500
Cust7407,45,FEMALE,PhD,transport-moving,0,-73600
Cust7408,44,FEMALE,JD,transport-moving,0,-61000
Cust7409,25,MALE,JD,handlers-cleaners,0,0
Cust7410,39,MALE,JD,tech-support,0,0
Cust7411,37,FEMALE,College,craft-repair,0,-22300
Cust7412,48,FEMALE,MD,machine-op-inspct,47200,-34800
Cust7413,30,MALE,College,adm-clerical,0,-13200
Cust7414,51,MALE,MD,armed-forces,0,-42600
Cust7415,27,MALE,College,priv-house-serv,0,-51800
Cust7416,40,FEMALE,Associate,tech-support,0,0
Cust7417,38,MALE,High School,adm-clerical,31000,-30200
Cust7418,32,FEMALE,Masters,adm-clerical,30700,0
Cust7420,31,MALE,JD,armed-forces,59000,0
Cust7421,28,MALE,JD,other-service,49700,0
Cust7422,29,MALE,PhD,exec-managerial,36100,0
Cust7423,48,MALE,Masters,armed-forces,0,0
Cust7426,60,FEMALE,College,armed-forces,48800,0
Cust7427,36,FEMALE,Masters,machine-op-inspct,53500,-73600
Cust7428,34,FEMALE,College,exec-managerial,0,0
Cust7430,48,FEMALE,MD,machine-op-inspct,59900,0
Cust7434,30,MALE,Masters,transport-moving,0,0
Cust7435,44,FEMALE,High School,tech-support,75800,0
Cust7436,57,FEMALE,PhD,protective-serv,38600,-49500
Cust7437,49,MALE,JD,craft-repair,62500,0
Cust7438,39,MALE,JD,exec-managerial,0,-36400
Cust7439,38,MALE,High School,prof-specialty,60400,0
Cust7440,55,MALE,MD,farming-fishing,66000,0
Cust7441,47,FEMALE,High School,armed-forces,0,-55300
Cust7442,45,FEMALE,MD,sales,43700,-46400
Cust7443,31,MALE,JD,handlers-cleaners,0,-35500
Cust7444,30,MALE,College,transport-moving,0,0
Cust7445,45,FEMALE,Associate,armed-forces,81300,-56200
Cust7446,56,MALE,High School,exec-managerial,44000,-46900
Cust7447,31,FEMALE,Masters,other-service,0,-53800
Cust7449,39,MALE,High School,armed-forces,0,0
Cust7450,34,FEMALE,High School,sales,0,-58900
Cust7451,28,FEMALE,Masters,protective-serv,0,0
Cust7455,48,FEMALE,High School,handlers-cleaners,0,-55300
Cust7456,51,MALE,Masters,handlers-cleaners,0,-46400
Cust7457,34,FEMALE,PhD,exec-managerial,0,-19500
Cust7458,43,MALE,MD,protective-serv,38600,-42800
Cust7459,46,MALE,College,craft-repair,34700,-70400
Cust7460,51,MALE,JD,farming-fishing,48000,-58600
Cust7461,33,MALE,JD,tech-support,55600,0
Cust7462,39,MALE,PhD,transport-moving,0,0
Cust7463,34,MALE,PhD,adm-clerical,13100,0
Cust7464,61,FEMALE,JD,exec-managerial,51700,0
Cust7465,38,FEMALE,Associate,armed-forces,0,0
Cust7466,31,FEMALE,PhD,craft-repair,55600,0
Cust7467,31,FEMALE,JD,priv-house-serv,0,0
Cust7469,32,MALE,PhD,sales,59300,0
Cust7470,44,FEMALE,JD,tech-support,75800,0
Cust7472,42,MALE,PhD,machine-op-inspct,28800,-74200
Cust7475,30,FEMALE,College,exec-managerial,0,-48500
Cust7476,35,FEMALE,MD,armed-forces,0,-42900
Cust7477,34,MALE,PhD,priv-house-serv,0,0
Cust7479,32,MALE,JD,handlers-cleaners,0,-66200
Cust7480,33,FEMALE,High School,transport-moving,0,-28300
Cust7481,51,MALE,College,prof-specialty,75800,0
Cust7482,33,FEMALE,Masters,other-service,0,-44500
Cust7483,59,MALE,Associate,transport-moving,0,-43300
Cust7484,51,MALE,Masters,sales,0,0
Cust7485,44,FEMALE,Associate,handlers-cleaners,0,-44800
Cust7486,50,MALE,Associate,sales,0,0
Cust7487,38,FEMALE,High School,transport-moving,0,0
Cust7490,35,FEMALE,Associate,exec-managerial,0,0
Cust7492,37,MALE,Masters,machine-op-inspct,0,-51800
Cust7493,47,MALE,MD,exec-managerial,0,-46900
Cust7494,31,FEMALE,Masters,protective-serv,0,0
Cust7495,36,FEMALE,Masters,sales,43700,0
Cust7496,44,MALE,MD,handlers-cleaners,0,0
Cust7497,41,MALE,PhD,prof-specialty,0,0
Cust7498,61,FEMALE,College,protective-serv,48800,-49500
Cust7499,29,MALE,High School,armed-forces,57500,-62400
Cust7500,29,FEMALE,College,sales,42400,0
Cust7501,45,MALE,MD,handlers-cleaners,0,-46400
Cust7502,22,MALE,JD,transport-moving,47500,0
Cust7503,34,FEMALE,College,prof-specialty,0,-64500
Cust7505,46,MALE,PhD,machine-op-inspct,34400,-33100
Cust7508,42,MALE,Masters,transport-moving,75800,-44400
Cust7509,61,FEMALE,College,protective-serv,51500,-52100
Cust7510,44,MALE,PhD,craft-repair,0,0
Cust7513,41,MALE,JD,machine-op-inspct,34400,-33100
Cust7514,31,FEMALE,College,tech-support,0,-61400
Cust7515,34,MALE,Associate,tech-support,0,0
Cust7516,48,MALE,Masters,priv-house-serv,49500,-81100
Cust7519,52,FEMALE,High School,transport-moving,0,-63700
Cust7520,42,FEMALE,High School,handlers-cleaners,0,0
Cust7521,34,FEMALE,College,exec-managerial,0,-64500
Cust7523,24,MALE,JD,priv-house-serv,49700,0
Cust7525,36,FEMALE,Associate,armed-forces,0,0
Cust7526,44,MALE,Associate,protective-serv,44000,0
Cust7527,32,FEMALE,Masters,handlers-cleaners,0,0
Cust7528,60,MALE,MD,priv-house-serv,73500,-54400
Cust7530,33,FEMALE,Associate,prof-specialty,0,0
Cust7532,29,FEMALE,Associate,farming-fishing,44000,-51000
Cust7534,34,FEMALE,MD,tech-support,0,0
Cust7535,36,FEMALE,PhD,handlers-cleaners,33500,-58900
Cust7537,48,MALE,MD,farming-fishing,66200,0
Cust7538,27,MALE,Associate,exec-managerial,0,0
Cust7539,38,FEMALE,Associate,armed-forces,44000,0
Cust7541,36,MALE,Masters,exec-managerial,0,-51800
Cust7542,36,FEMALE,High School,armed-forces,0,0
Cust7543,37,MALE,High School,armed-forces,87800,-68800
Cust7544,34,MALE,Masters,transport-moving,0,0
Cust7545,35,FEMALE,Associate,priv-house-serv,61100,0
Cust7546,36,FEMALE,JD,prof-specialty,55600,0
Cust7547,42,FEMALE,PhD,adm-clerical,11000,0
Cust7548,39,FEMALE,High School,exec-managerial,53100,-36200
Cust7549,30,FEMALE,Masters,protective-serv,51900,0
Cust7550,47,FEMALE,MD,other-service,61100,-30700
Cust7552,29,FEMALE,High School,craft-repair,0,-36400
Cust7554,42,MALE,College,armed-forces,25800,-50300
Cust7555,36,MALE,PhD,exec-managerial,84900,-51500
Cust7556,41,FEMALE,JD,transport-moving,0,0
Cust7558,38,MALE,PhD,exec-managerial,36100,0
Cust7559,38,FEMALE,College,handlers-cleaners,0,-58400
Cust7560,38,FEMALE,Associate,craft-repair,0,0
Cust7561,36,MALE,MD,armed-forces,0,0
Cust7562,42,MALE,MD,farming-fishing,75800,0
Cust7564,33,MALE,PhD,transport-moving,51600,-73900
Cust7565,35,MALE,JD,other-service,59300,-31400
Cust7566,41,FEMALE,Masters,priv-house-serv,61100,0
Cust7568,49,FEMALE,Associate,tech-support,53300,0
Cust7570,42,MALE,MD,armed-forces,0,0
Cust7571,35,FEMALE,JD,exec-managerial,48900,-62400
Cust7572,33,FEMALE,PhD,exec-managerial,48900,0
Cust7573,45,FEMALE,JD,adm-clerical,0,0
Cust7574,44,FEMALE,JD,tech-support,11000,0
Cust7575,38,MALE,College,machine-op-inspct,41300,-55500
Cust7576,34,MALE,College,exec-managerial,0,-61400
Cust7577,57,FEMALE,MD,prof-specialty,72700,-68200
Cust7580,56,FEMALE,High School,prof-specialty,72700,-68200
Cust7581,55,MALE,MD,armed-forces,48800,0
Cust7582,57,FEMALE,College,armed-forces,0,0
Cust7583,37,MALE,MD,priv-house-serv,43700,-66300
Cust7585,34,MALE,JD,craft-repair,0,-36400
Cust7587,34,FEMALE,Masters,craft-repair,52000,0
Cust7589,34,MALE,High School,craft-repair,53300,0
Cust7591,29,FEMALE,PhD,farming-fishing,0,0
Cust7592,29,FEMALE,PhD,farming-fishing,0,0
Cust7594,38,FEMALE,High School,tech-support,0,0
Cust7596,33,FEMALE,JD,craft-repair,0,-24100
Cust7597,46,FEMALE,MD,other-service,0,-30700
Cust7600,27,FEMALE,PhD,priv-house-serv,36900,0
Cust7602,40,FEMALE,JD,transport-moving,0,-49000
Cust7603,42,FEMALE,PhD,other-service,61100,0
Cust7604,43,FEMALE,PhD,other-service,61100,-30700
Cust7605,40,FEMALE,MD,prof-specialty,24800,0
Cust7606,41,FEMALE,MD,prof-specialty,24800,0
Cust7607,29,MALE,High School,tech-support,43400,-30300
Cust7608,27,MALE,High School,tech-support,43400,-91200
Cust7609,42,FEMALE,Associate,protective-serv,56200,0
Cust7610,39,FEMALE,Associate,prof-specialty,44000,0
Cust7611,43,FEMALE,MD,machine-op-inspct,37800,0
Cust7612,43,FEMALE,MD,machine-op-inspct,37800,0
Cust7614,39,FEMALE,PhD,handlers-cleaners,0,-40700
Cust7615,46,MALE,High School,prof-specialty,41200,-36200
Cust7616,42,MALE,High School,exec-managerial,41200,-44200
Cust7617,25,FEMALE,College,priv-house-serv,47400,-56100
Cust7618,25,FEMALE,College,exec-managerial,47400,-56100
Cust7619,27,FEMALE,MD,tech-support,0,-62400
Cust7620,25,MALE,MD,tech-support,0,-62400
Cust7621,45,FEMALE,Associate,protective-serv,61100,0
Cust7622,43,FEMALE,Associate,protective-serv,61100,0
Cust7623,26,MALE,Masters,sales,0,-71700
Cust7624,30,MALE,Masters,farming-fishing,0,0
Cust7625,60,FEMALE,JD,exec-managerial,51700,0
Cust7626,59,FEMALE,JD,exec-managerial,0,0
Cust7627,42,FEMALE,MD,machine-op-inspct,28800,0
Cust7628,42,FEMALE,MD,machine-op-inspct,37800,0
Cust7629,30,MALE,JD,sales,0,-47500
Cust7630,31,MALE,JD,handlers-cleaners,0,-47500
Cust7631,58,MALE,PhD,craft-repair,52600,-38800
Cust7634,46,MALE,MD,tech-support,0,-56800
Cust7635,45,MALE,High School,prof-specialty,0,-36200
Cust7636,47,MALE,High School,prof-specialty,0,-36200
Cust7637,36,FEMALE,High School,other-service,43400,-91200
Cust7638,33,FEMALE,High School,tech-support,0,-53700
Cust7639,36,MALE,MD,priv-house-serv,0,0
Cust7641,44,MALE,College,farming-fishing,0,-47300
Cust7642,43,MALE,College,farming-fishing,0,-47300
Cust7643,28,FEMALE,Masters,sales,47500,0
Cust7645,35,FEMALE,College,prof-specialty,0,-64500
Cust7646,38,FEMALE,College,exec-managerial,0,-64500
Cust7647,31,FEMALE,JD,exec-managerial,0,-56200
Cust7648,32,MALE,JD,exec-managerial,0,0
Cust7649,58,FEMALE,Associate,exec-managerial,0,0
Cust7650,59,FEMALE,JD,exec-managerial,51700,-57900
Cust7651,42,MALE,JD,tech-support,0,-49000
Cust7652,42,MALE,Masters,tech-support,0,-57100
Cust7653,26,MALE,JD,adm-clerical,0,-38200
Cust7654,27,MALE,JD,adm-clerical,0,-38200
Cust7656,41,FEMALE,JD,craft-repair,0,0
Cust7658,36,MALE,High School,exec-managerial,31900,-51800
Cust7660,35,FEMALE,Masters,other-service,0,-44500
Cust7661,47,MALE,Associate,prof-specialty,63900,-53300
Cust7662,48,MALE,College,sales,63900,-53300
Cust7664,41,FEMALE,Associate,prof-specialty,47700,0
Cust7665,28,FEMALE,Associate,adm-clerical,0,-38200
Cust7667,28,MALE,High School,machine-op-inspct,88800,-61400
Cust7668,29,MALE,High School,exec-managerial,88800,0
Cust7669,30,MALE,High School,tech-support,0,-91200
Cust7670,28,FEMALE,High School,tech-support,43400,-91200
Cust7671,33,MALE,MD,tech-support,0,-56200
Cust7672,31,MALE,MD,tech-support,0,-56200
Cust7674,31,FEMALE,High School,tech-support,51000,-67900
Cust7676,36,MALE,High School,craft-repair,0,-42900
Cust7677,39,FEMALE,College,farming-fishing,17300,-60400
Cust7678,36,FEMALE,College,farming-fishing,0,-60400
Cust7679,33,FEMALE,High School,handlers-cleaners,0,0
Cust7680,38,FEMALE,MD,handlers-cleaners,0,0
Cust7681,34,FEMALE,JD,exec-managerial,0,-58900
Cust7682,34,FEMALE,High School,sales,33500,0
Cust7683,44,MALE,PhD,transport-moving,53500,-73600
Cust7684,45,FEMALE,PhD,craft-repair,53500,-73600
Cust7685,42,FEMALE,MD,prof-specialty,56200,-50000
Cust7686,42,FEMALE,MD,prof-specialty,56200,0
Cust7687,43,MALE,College,farming-fishing,0,-47300
Cust7689,43,FEMALE,Associate,farming-fishing,0,0
Cust7690,43,FEMALE,College,prof-specialty,17300,-60400
Cust7692,31,MALE,JD,transport-moving,0,0
Cust7693,29,MALE,MD,exec-managerial,84900,0
Cust7694,33,MALE,MD,exec-managerial,84900,0
