CustomerID,VehicleModel,VehicleMake,VehicleYOM
Cust21671,Wrangler,Ford,1
Cust2769,Jetta,Suburu,1
Cust21279,Camry,Toyota,3
Cust25789,A3,Audi,3
Cust14901,Wrangler,Jeep,3
Cust9066,Escape,Ford,1
Cust36354,92x,Saab,3
Cust10640,Highlander,Audi,2
Cust39207,RAM,Ford,0
Cust29331,Corolla,Toyota,3
Cust3431,Forrestor,Audi,2
Cust8460,MDX,Accura,0
Cust24082,95,Saab,1
Cust7987,A5,Chevrolet,0
Cust32599,Corolla,Saab,3
Cust12356,ML350,Dodge,1
Cust20260,95,Saab,1
Cust18518,M5,Saab,2
Cust37692,A3,Audi,0
Cust3796,Forrestor,Suburu,2
Cust14582,Corolla,Toyota,2
Cust26978,Ultima,Volkswagen,0
Cust4871,X6,BMW,1
Cust20608,RAM,Accura,0
Cust37237,RAM,Dodge,1
Cust1596,Escape,Ford,1
Cust32231,Forrestor,Suburu,0
Cust28434,Pathfinder,Mercedes,3
Cust35776,95,Honda,1
Cust25917,Passat,Volkswagen,2
Cust9530,Escape,Ford,1
Cust30222,Ultima,Chevrolet,2
Cust8978,Jetta,Volkswagen,2
Cust24883,F150,Accura,1
Cust15592,Neon,Saab,1
Cust3817,M5,Honda,1
Cust19279,Passat,Volkswagen,0
Cust20461,Grand Cherokee,Nissan,3
Cust15976,Pathfinder,Toyota,1
Cust29948,C300,Saab,1
Cust5972,Highlander,Mercedes,1
Cust34580,Ultima,Toyota,0
Cust23725,CRV,Honda,2
Cust8962,Wrangler,Jeep,2
Cust25322,MDX,Accura,0
Cust11011,Jetta,Audi,1
Cust13361,Grand Cherokee,Mercedes,1
Cust32836,Maxima,Accura,3
Cust19127,F150,Toyota,2
Cust21034,Wrangler,Jeep,0
Cust31574,E400,Mercedes,3
Cust14879,3 Series,Saab,3
Cust26115,Neon,Saab,2
Cust37056,Escape,Ford,2
Cust18739,A3,Audi,2
Cust7521,Passat,Volkswagen,0
Cust28536,CRV,Saab,3
Cust14509,Pathfinder,Nissan,0
Cust24713,93,Saab,1
Cust20852,Jetta,Toyota,2
Cust19171,Jetta,BMW,1
Cust33727,Highlander,Honda,1
Cust26243,3 Series,Mercedes,0
Cust32378,A3,Audi,3
Cust20089,Wrangler,Jeep,3
Cust4970,F150,Ford,1
Cust22529,Civic,Honda,2
Cust23200,Fusion,Ford,2
Cust28238,Corolla,Toyota,1
Cust24855,F150,Honda,1
Cust23379,Accord,BMW,0
Cust22875,Camry,Suburu,2
Cust28271,Impreza,BMW,2
Cust10108,Wrangler,Suburu,0
Cust15514,RAM,Dodge,1
Cust28150,Forrestor,Suburu,2
Cust18611,Escape,Ford,3
Cust5987,Wrangler,Volkswagen,3
Cust14123,C300,Mercedes,3
Cust36258,X5,Jeep,2
Cust36818,Tahoe,Chevrolet,2
Cust25723,Ultima,Nissan,1
Cust28679,ML350,Mercedes,0
Cust34444,Legacy,BMW,2
Cust29444,E400,Mercedes,1
Cust11255,A5,Audi,2
Cust19916,F150,Suburu,0
Cust14229,Legacy,BMW,1
Cust32286,TL,Volkswagen,1
Cust7955,Maxima,Mercedes,2
Cust26225,Civic,Honda,3
Cust29815,Fusion,Ford,2
Cust23481,Maxima,Nissan,1
Cust39461,Accord,Mercedes,1
Cust14645,TL,Audi,3
Cust26001,F150,Volkswagen,0
Cust22112,A5,Audi,1
Cust31970,Impreza,Suburu,0
Cust31519,93,Suburu,0
Cust35077,Camry,Toyota,2
Cust13054,Maxima,Nissan,2
Cust24332,Fusion,Nissan,1
Cust3201,95,Saab,3
Cust3705,Silverado,Volkswagen,1
Cust33900,Neon,Dodge,0
Cust36046,F150,Nissan,1
Cust32588,Camry,Toyota,0
Cust37294,RAM,Dodge,0
Cust7678,F150,Ford,0
Cust26825,X5,Jeep,3
Cust30848,Wrangler,Accura,2
Cust2935,M5,BMW,2
Cust23637,92x,Saab,2
Cust32859,RSX,Accura,0
Cust22357,Jetta,Volkswagen,2
Cust10173,E400,Mercedes,0
Cust21464,CRV,Honda,1
Cust26132,Wrangler,Jeep,1
Cust12662,RSX,Accura,2
Cust38843,92x,Saab,1
Cust5855,M5,BMW,1
Cust13208,Camry,Toyota,3
Cust24273,Neon,Dodge,1
Cust22270,Escape,Ford,1
Cust29926,Escape,Ford,2
Cust6883,Civic,Honda,2
Cust33840,Wrangler,Jeep,3
Cust37770,RAM,Dodge,0
Cust27467,Passat,Volkswagen,2
Cust14047,RAM,Toyota,3
Cust25959,F150,Accura,2
Cust5723,RAM,Dodge,2
Cust3500,Impreza,Volkswagen,3
Cust35408,95,BMW,0
Cust8528,A5,Audi,1
Cust2311,RAM,Nissan,1
Cust32157,MDX,Saab,1
Cust12505,ML350,Mercedes,3
Cust33680,C300,Volkswagen,1
Cust1393,95,Saab,1
Cust11913,C300,Mercedes,0
Cust38014,Highlander,Volkswagen,3
Cust10302,E400,Mercedes,3
Cust34081,TL,Audi,1
Cust28764,Wrangler,Jeep,3
Cust16312,Ultima,Saab,3
Cust16330,Fusion,Ford,2
Cust13928,Camry,Dodge,2
Cust22242,Passat,Volkswagen,2
Cust37144,C300,Mercedes,3
Cust28125,Silverado,Dodge,2
Cust29614,Grand Cherokee,Jeep,1
Cust23967,Impreza,Suburu,2
Cust5966,A5,BMW,2
Cust14054,Grand Cherokee,Jeep,1
Cust26380,A5,Audi,0
Cust31695,Pathfinder,Nissan,2
Cust36857,Pathfinder,Toyota,1
Cust25621,Malibu,Chevrolet,0
Cust27746,Forrestor,BMW,0
Cust29807,Maxima,Toyota,1
Cust31547,TL,Nissan,2
Cust29419,Civic,Honda,1
Cust16195,Wrangler,Jeep,0
Cust21803,Maxima,Nissan,3
Cust32180,Maxima,Nissan,0
Cust11293,Wrangler,Saab,1
Cust37795,Camry,Toyota,0
Cust16074,Tahoe,BMW,2
Cust28710,Jetta,Volkswagen,0
Cust1717,Neon,Dodge,0
Cust15171,ML350,Suburu,3
Cust20506,Silverado,Chevrolet,0
Cust10361,TL,Accura,0
Cust2209,RAM,Jeep,2
Cust11095,Malibu,Chevrolet,0
Cust2517,A5,Audi,3
Cust17290,Corolla,Toyota,0
Cust2025,A3,Audi,2
Cust32824,M5,Suburu,3
Cust4670,Maxima,BMW,0
Cust32034,MDX,Honda,0
Cust3232,3 Series,Accura,0
Cust17077,TL,Volkswagen,2
Cust24441,Jetta,Accura,1
Cust20744,Jetta,Volkswagen,0
Cust3041,X5,Volkswagen,0
Cust21153,E400,Nissan,0
Cust31633,Ultima,Nissan,2
Cust15300,Corolla,Toyota,1
Cust16824,Silverado,Chevrolet,1
Cust1202,Legacy,Suburu,2
Cust7090,RAM,Toyota,2
Cust9653,Passat,Volkswagen,0
Cust29484,RAM,Chevrolet,0
Cust6319,A5,Jeep,2
Cust34899,3 Series,BMW,1
Cust38987,E400,Mercedes,1
Cust18940,RSX,Mercedes,3
Cust7656,Impreza,Suburu,2
Cust35124,Forrestor,Suburu,2
Cust21327,Tahoe,Chevrolet,1
Cust17431,Corolla,Honda,3
Cust5508,Escape,Ford,1
Cust28582,Camry,Toyota,0
Cust10024,X5,Dodge,1
Cust36392,Maxima,Nissan,1
Cust9289,92x,Saab,0
Cust36764,RSX,Accura,1
Cust31738,Legacy,Suburu,1
Cust3687,Grand Cherokee,Jeep,1
Cust17282,E400,Mercedes,0
Cust26417,Fusion,Ford,1
Cust23416,Wrangler,Jeep,0
Cust13824,95,Saab,0
Cust20968,Impreza,Suburu,0
Cust34895,3 Series,Suburu,1
Cust7934,M5,BMW,3
Cust23804,Ultima,Nissan,0
Cust10214,C300,Mercedes,3
Cust37578,Forrestor,Suburu,0
Cust32923,Impreza,Suburu,3
Cust15397,Civic,Honda,0
Cust29536,Forrestor,Nissan,0
Cust39032,Pathfinder,Honda,2
Cust7073,ML350,Nissan,0
Cust37450,Passat,Volkswagen,0
Cust3278,Silverado,Mercedes,0
Cust22889,RAM,Dodge,3
Cust29225,Impreza,Accura,0
Cust23178,Forrestor,Suburu,2
Cust21781,Grand Cherokee,Jeep,1
Cust23612,Grand Cherokee,Jeep,1
Cust16941,Forrestor,Honda,0
Cust38475,A3,Audi,3
Cust8012,Maxima,Dodge,0
Cust21178,Camry,Toyota,1
Cust19184,3 Series,Suburu,3
Cust21958,95,Saab,0
Cust23212,95,Mercedes,2
Cust18725,92x,Saab,2
Cust25066,RAM,Dodge,0
Cust29801,M5,BMW,2
Cust24557,A5,Audi,1
Cust32177,Ultima,Nissan,0
Cust2049,RAM,Dodge,0
Cust31689,95,Saab,1
Cust27830,X5,Suburu,3
Cust2175,95,Saab,1
Cust18026,Malibu,Chevrolet,3
Cust18421,Silverado,Chevrolet,0
Cust8606,Wrangler,Jeep,2
Cust23698,X5,BMW,2
Cust22079,MDX,Accura,0
Cust1777,Passat,Volkswagen,1
Cust31822,Jetta,Chevrolet,1
Cust11072,Corolla,Toyota,1
Cust37426,Jetta,Volkswagen,2
Cust33349,95,Saab,1
Cust21865,Fusion,Ford,2
Cust14208,Maxima,Nissan,0
Cust36243,F150,Ford,3
Cust23003,Camry,Toyota,1
Cust28992,MDX,Accura,0
Cust3957,CRV,Honda,3
Cust5293,E400,Mercedes,2
Cust25603,Wrangler,Jeep,0
Cust19848,Passat,Accura,1
Cust29640,Grand Cherokee,Accura,1
Cust14962,93,Nissan,0
Cust4737,Forrestor,Volkswagen,1
Cust12553,92x,Dodge,0
Cust38560,Camry,Toyota,1
Cust30151,Neon,Dodge,2
Cust27741,Wrangler,Saab,3
Cust16095,RAM,Jeep,0
Cust25553,93,Saab,0
Cust2202,92x,BMW,0
Cust35079,Passat,Volkswagen,2
Cust14828,Fusion,Nissan,0
Cust31098,Jetta,Volkswagen,3
Cust5752,X6,Dodge,1
Cust19871,Pathfinder,Chevrolet,2
Cust8747,ML350,Mercedes,2
Cust17130,Neon,Dodge,1
Cust26342,Accord,Honda,0
Cust20103,Civic,Dodge,0
Cust33758,E400,Mercedes,3
Cust34091,Forrestor,Suburu,1
Cust17981,Forrestor,Volkswagen,1
Cust1421,Jetta,Volkswagen,0
Cust28973,Neon,Dodge,2
Cust33613,X5,BMW,0
Cust39424,Ultima,Nissan,1
Cust14253,A3,Chevrolet,2
Cust1793,Legacy,Suburu,3
Cust18260,Pathfinder,Mercedes,3
Cust22951,95,Toyota,2
Cust15539,ML350,Mercedes,0
Cust19952,Forrestor,Suburu,1
Cust33876,Malibu,Chevrolet,1
Cust2302,Highlander,Toyota,3
Cust27217,M5,BMW,1
Cust32540,Maxima,Nissan,2
Cust7734,RSX,Honda,2
Cust13372,Neon,Dodge,1
Cust28309,Highlander,Toyota,0
Cust2284,A3,Audi,0
Cust13285,X5,Chevrolet,2
Cust9502,Pathfinder,Jeep,3
Cust25722,Ultima,Nissan,3
Cust23073,M5,BMW,2
Cust1697,Jetta,Volkswagen,2
Cust38223,Malibu,Chevrolet,3
Cust24777,Wrangler,Jeep,2
Cust22727,Grand Cherokee,Jeep,2
Cust25153,E400,Mercedes,0
Cust33909,Corolla,Accura,3
Cust23615,Jetta,Toyota,2
Cust32956,Malibu,BMW,2
Cust13901,Camry,Suburu,1
Cust31357,95,Saab,3
Cust1378,Corolla,Toyota,2
Cust9213,Pathfinder,Nissan,0
Cust2835,Civic,Toyota,2
Cust4986,RAM,Dodge,1
Cust33559,Fusion,Nissan,2
Cust34037,Forrestor,Suburu,1
Cust3586,Maxima,Nissan,2
Cust24391,Malibu,Chevrolet,0
Cust8303,E400,Mercedes,3
Cust8667,Jetta,Volkswagen,0
Cust17182,95,Accura,3
Cust29851,Pathfinder,Honda,2
Cust29820,Fusion,Ford,2
Cust20791,3 Series,BMW,2
Cust14400,X6,BMW,3
Cust8286,Wrangler,Jeep,0
Cust20256,Camry,Toyota,3
Cust12976,Impreza,Suburu,2
Cust21929,Passat,Volkswagen,3
Cust31650,Wrangler,Jeep,3
Cust24286,MDX,Accura,0
Cust8121,Ultima,Nissan,1
Cust32741,Pathfinder,BMW,2
Cust38522,MDX,Mercedes,0
Cust18857,C300,Mercedes,2
Cust11329,Neon,Chevrolet,3
Cust5958,Tahoe,Chevrolet,0
Cust22285,ML350,Mercedes,0
Cust17036,Neon,Accura,1
Cust38324,Pathfinder,Nissan,2
Cust11654,RAM,Toyota,2
Cust2489,ML350,Mercedes,1
Cust11456,Jetta,Volkswagen,0
Cust36503,92x,Dodge,1
Cust21305,Jetta,Jeep,0
Cust12664,Wrangler,Nissan,3
Cust34326,RAM,Dodge,3
Cust11234,Corolla,Toyota,1
Cust19793,TL,Mercedes,1
Cust25174,Neon,Dodge,0
Cust16697,Silverado,Volkswagen,1
Cust26585,F150,Saab,2
Cust19617,E400,Mercedes,1
Cust39050,RAM,Dodge,2
Cust25952,MDX,Accura,2
Cust16835,Malibu,Accura,3
Cust4439,E400,Mercedes,0
Cust35390,Escape,Audi,0
Cust24687,RAM,Saab,0
Cust30758,Legacy,Suburu,3
Cust14436,RSX,Mercedes,3
Cust38402,Accord,Honda,3
Cust5714,Passat,Toyota,1
Cust20085,Malibu,Chevrolet,0
Cust27597,95,Saab,0
Cust14785,Legacy,Suburu,0
Cust14513,Silverado,Chevrolet,0
Cust21243,Pathfinder,Audi,2
Cust21376,Pathfinder,Nissan,1
Cust37269,Passat,Volkswagen,2
Cust5737,Civic,Honda,2
Cust26515,Neon,Toyota,1
Cust3947,Escape,Toyota,2
Cust22134,A5,Audi,1
Cust37605,RAM,Dodge,1
Cust31328,Accord,Chevrolet,0
Cust37584,Silverado,Chevrolet,0
Cust27512,92x,Saab,2
Cust16531,Camry,Dodge,1
Cust16736,Escape,Ford,2
Cust25758,Wrangler,Jeep,3
Cust34140,A5,Audi,3
Cust31442,Pathfinder,Nissan,2
Cust21932,Jetta,Volkswagen,3
Cust3928,Forrestor,Suburu,1
Cust1279,Pathfinder,Nissan,3
Cust34424,Passat,Volkswagen,2
Cust13058,RAM,Dodge,2
Cust29580,92x,Nissan,3
Cust16615,Pathfinder,Nissan,0
Cust34033,Impreza,Suburu,3
Cust35223,Accord,Honda,1
Cust20972,TL,BMW,0
Cust35123,Forrestor,Suburu,2
Cust32866,Corolla,Toyota,2
Cust24570,Jetta,Honda,1
Cust38350,TL,Mercedes,3
Cust20001,Forrestor,Suburu,3
Cust26260,M5,BMW,2
Cust15051,Ultima,Nissan,0
Cust24868,93,Honda,1
Cust5648,MDX,Accura,0
Cust28059,Pathfinder,Nissan,2
Cust6178,CRV,Chevrolet,1
Cust27613,Wrangler,Jeep,1
Cust37179,TL,Accura,0
Cust21353,Fusion,Volkswagen,1
Cust16850,Malibu,Nissan,0
Cust36168,Wrangler,Jeep,3
Cust8938,Grand Cherokee,Jeep,1
Cust1991,Grand Cherokee,Jeep,3
Cust26324,93,Saab,2
Cust20673,Malibu,Audi,1
Cust13642,Malibu,Chevrolet,3
Cust27555,RAM,Volkswagen,2
Cust14945,Passat,Volkswagen,0
Cust4234,Jetta,Volkswagen,2
Cust15699,Corolla,Honda,1
Cust3697,Malibu,Chevrolet,3
Cust1430,Maxima,Nissan,3
Cust1618,Passat,Volkswagen,2
Cust12996,MDX,Suburu,1
Cust33372,95,Saab,1
Cust26439,A3,Saab,1
Cust27675,Pathfinder,Audi,1
Cust33595,A3,Audi,2
Cust18453,C300,Mercedes,1
Cust22473,Maxima,Mercedes,0
Cust22868,X6,BMW,0
Cust2659,Fusion,Ford,1
Cust35561,Accord,Saab,2
Cust6887,Passat,Volkswagen,0
Cust13004,CRV,Toyota,2
Cust27999,Jetta,Volkswagen,0
Cust19645,RAM,Volkswagen,3
Cust17787,TL,Accura,0
Cust32587,Legacy,Suburu,1
Cust16488,MDX,Chevrolet,1
Cust31667,Wrangler,Accura,2
Cust28632,Grand Cherokee,Jeep,3
Cust31059,Impreza,Volkswagen,2
Cust10468,Wrangler,Jeep,0
Cust9181,92x,Saab,1
Cust20144,Maxima,Nissan,0
Cust7449,Passat,Volkswagen,0
Cust32947,Wrangler,Accura,2
Cust4014,C300,Mercedes,0
Cust16178,Ultima,Chevrolet,3
Cust23703,Pathfinder,Volkswagen,0
Cust12166,Grand Cherokee,Jeep,0
Cust20401,A5,Audi,2
Cust38351,ML350,Ford,3
Cust36217,Highlander,Toyota,2
Cust19981,Camry,Toyota,0
Cust23750,MDX,Accura,1
Cust29741,Highlander,Toyota,3
Cust3071,RAM,Saab,3
Cust6192,C300,Audi,2
Cust34387,Wrangler,Accura,1
Cust34601,RSX,Accura,0
Cust14052,CRV,Honda,2
Cust4766,C300,Mercedes,1
Cust18908,Grand Cherokee,Jeep,0
Cust36858,Pathfinder,Honda,0
Cust24405,ML350,Mercedes,3
Cust23708,Tahoe,Chevrolet,2
Cust33423,Pathfinder,Nissan,1
Cust29966,Escape,Saab,0
Cust31211,Ultima,Ford,1
Cust34501,F150,Ford,1
Cust14688,Malibu,Dodge,0
Cust14224,Civic,Honda,2
Cust33737,A5,Audi,1
Cust25341,RAM,Nissan,2
Cust6719,Maxima,Audi,1
Cust28704,X5,BMW,2
Cust4964,RAM,Dodge,2
Cust30827,RAM,Dodge,1
Cust28323,Ultima,Nissan,0
Cust28642,Tahoe,Nissan,2
Cust21134,Maxima,BMW,2
Cust28517,Fusion,Suburu,3
Cust31249,Corolla,Nissan,1
Cust32117,CRV,Honda,2
Cust34595,Malibu,Chevrolet,0
Cust6839,A3,Audi,1
Cust18522,Escape,Ford,2
Cust2559,Highlander,Suburu,0
Cust5808,Forrestor,Ford,0
Cust23497,93,Saab,2
Cust38615,ML350,Nissan,0
Cust35788,RSX,Accura,3
Cust2091,Tahoe,Honda,0
Cust10188,Passat,Volkswagen,2
Cust7397,RSX,Honda,2
Cust12944,Legacy,Suburu,1
Cust5166,Passat,Suburu,1
Cust26543,Fusion,Jeep,2
Cust12943,CRV,Nissan,0
Cust38957,TL,Accura,0
Cust34753,X5,BMW,2
Cust37040,Jetta,Volkswagen,3
Cust18670,Escape,Ford,2
Cust27054,Civic,,2
Cust8098,Silverado,Mercedes,0
Cust16629,Corolla,Suburu,0
Cust23691,Ultima,Nissan,1
Cust4722,Jetta,Volkswagen,2
Cust6744,Silverado,Mercedes,0
Cust28979,F150,Jeep,0
Cust35896,MDX,Accura,1
Cust5619,Maxima,Audi,0
Cust20820,Jetta,Accura,1
Cust12518,A3,Saab,2
Cust11805,Escape,Ford,0
Cust37303,RSX,Accura,1
Cust30783,Neon,Dodge,1
Cust5249,Corolla,Volkswagen,1
Cust30579,95,BMW,0
Cust17712,MDX,Accura,3
Cust5257,A5,Audi,1
Cust2887,Forrestor,Suburu,1
Cust12144,93,Volkswagen,1
Cust34779,MDX,Accura,0
Cust3600,Escape,Ford,3
Cust38354,ML350,Accura,2
Cust22394,Silverado,Chevrolet,2
Cust11080,Jetta,Mercedes,3
Cust18316,Forrestor,Honda,2
Cust9459,F150,Jeep,2
Cust19392,Ultima,Volkswagen,0
Cust38689,TL,Accura,2
Cust3916,Silverado,Chevrolet,0
Cust20995,Wrangler,Jeep,1
Cust29366,E400,Nissan,1
Cust21677,Accord,Accura,0
Cust14515,Grand Cherokee,Honda,3
Cust38332,F150,Chevrolet,2
Cust19713,X5,BMW,2
Cust16688,MDX,Honda,2
Cust20578,CRV,Honda,2
Cust10064,Passat,Volkswagen,2
Cust28242,Passat,Volkswagen,0
Cust35411,MDX,Accura,2
Cust17536,RAM,Dodge,0
Cust17628,Forrestor,Jeep,0
Cust8578,X5,BMW,0
Cust34913,RAM,Dodge,0
Cust16350,RSX,Accura,1
Cust1988,Tahoe,Chevrolet,3
Cust9447,Wrangler,Volkswagen,3
Cust6707,Highlander,Dodge,1
Cust15337,TL,Accura,1
Cust26833,Impreza,Toyota,1
Cust19089,Silverado,Suburu,0
Cust10819,3 Series,Jeep,1
Cust25675,CRV,Suburu,3
Cust10910,Wrangler,Audi,3
Cust37439,E400,Mercedes,1
Cust25204,Forrestor,Suburu,1
Cust35405,95,Saab,1
Cust37308,RSX,Accura,1
Cust1708,Escape,Ford,1
Cust17598,Jetta,Volkswagen,2
Cust9061,TL,Audi,1
Cust23909,92x,Saab,0
Cust36351,92x,Jeep,3
Cust24112,Wrangler,Suburu,2
Cust39131,Camry,Toyota,1
Cust28849,C300,Mercedes,1
Cust21261,Legacy,Accura,2
Cust29299,Ultima,Honda,2
Cust4366,Accord,Honda,2
Cust36675,Escape,Ford,1
Cust5353,Fusion,Ford,3
Cust31156,92x,Dodge,1
Cust14161,3 Series,Ford,2
Cust32954,Wrangler,Jeep,3
Cust29736,Forrestor,Suburu,2
Cust30075,X5,BMW,2
Cust3712,RAM,Audi,2
Cust17171,Camry,Nissan,0
Cust18744,Fusion,Toyota,2
Cust33937,CRV,Honda,2
Cust25020,A5,Audi,1
Cust24698,Silverado,Mercedes,1
Cust6076,Escape,Nissan,3
Cust1244,RAM,Dodge,3
Cust34292,92x,Audi,2
Cust12535,93,Saab,0
Cust15563,Maxima,Nissan,0
Cust6098,C300,Mercedes,3
Cust7611,Civic,Saab,0
Cust6209,X5,BMW,1
Cust16081,95,BMW,1
Cust33706,92x,Saab,2
Cust16305,MDX,Accura,1
Cust4236,Legacy,Suburu,2
Cust38304,MDX,Audi,1
Cust28968,Escape,Nissan,2
Cust2662,Pathfinder,Saab,3
Cust11791,Maxima,Nissan,3
Cust30380,Neon,BMW,2
Cust16091,Wrangler,Audi,0
Cust11512,F150,Dodge,0
Cust28351,Forrestor,Suburu,3
Cust4012,Passat,Volkswagen,2
Cust29101,Camry,Nissan,3
Cust39009,Civic,Honda,1
Cust13938,Legacy,Suburu,3
Cust29889,93,BMW,2
Cust24884,F150,Accura,1
Cust25869,Neon,Dodge,0
Cust4590,95,Saab,0
Cust3569,Jetta,Volkswagen,2
Cust15677,Jetta,Dodge,2
Cust4770,Silverado,Audi,1
Cust26673,93,BMW,2
Cust35930,Malibu,Chevrolet,2
Cust35821,Passat,Volkswagen,1
Cust17497,Fusion,Honda,2
Cust28550,Wrangler,Audi,2
Cust29553,X5,Chevrolet,3
Cust4399,Maxima,Volkswagen,1
Cust1541,Jetta,Volkswagen,3
Cust2537,RAM,Dodge,2
Cust21620,95,Saab,1
Cust4160,C300,Mercedes,2
Cust6725,X6,BMW,0
Cust10544,Maxima,Nissan,0
Cust14675,Wrangler,Jeep,2
Cust4131,MDX,Accura,0
Cust25437,Highlander,Toyota,2
Cust31642,Wrangler,Jeep,2
Cust22805,A5,Ford,2
Cust7883,93,Saab,0
Cust6580,MDX,Toyota,3
Cust19960,Forrestor,Suburu,0
Cust13912,F150,Ford,2
Cust7420,Grand Cherokee,Honda,1
Cust39209,Fusion,Dodge,0
Cust29964,Escape,Ford,0
Cust23790,Pathfinder,Nissan,1
Cust28174,Fusion,Ford,2
Cust14009,F150,Toyota,1
Cust8042,A5,Audi,0
Cust30180,MDX,Accura,1
Cust33224,95,Saab,1
Cust20620,Legacy,Toyota,3
Cust1764,Passat,Volkswagen,3
Cust38792,C300,Saab,1
Cust14763,A5,Audi,1
Cust6188,Maxima,Nissan,1
Cust29778,Wrangler,Jeep,2
Cust15994,A3,Audi,1
Cust29497,TL,Accura,1
Cust38748,Impreza,Suburu,1
Cust7634,MDX,Accura,0
Cust13776,Camry,Jeep,1
Cust34741,Corolla,Suburu,3
Cust4349,Neon,Dodge,1
Cust1183,RSX,Accura,2
Cust33708,95,Saab,2
Cust5481,Impreza,Suburu,2
Cust25940,A5,Toyota,0
Cust31191,TL,Suburu,2
Cust4130,3 Series,Accura,0
Cust10988,Pathfinder,Nissan,2
Cust23373,Legacy,Suburu,3
Cust12674,E400,Mercedes,3
Cust17134,Neon,Saab,0
Cust28601,C300,Mercedes,1
Cust27209,Ultima,Nissan,1
Cust2644,Grand Cherokee,Jeep,2
Cust23421,Jetta,Volkswagen,3
Cust5795,RAM,Saab,0
Cust1878,93,Saab,2
Cust18867,RAM,Dodge,1
Cust28644,A3,Audi,2
Cust14594,X6,Saab,2
Cust17770,Wrangler,Toyota,1
Cust10630,RAM,Dodge,3
Cust21320,A3,Chevrolet,0
Cust25290,Pathfinder,Nissan,2
Cust14659,E400,Mercedes,3
Cust37044,C300,Honda,2
Cust14194,RAM,Chevrolet,3
Cust23272,3 Series,BMW,2
Cust25543,Grand Cherokee,Jeep,2
Cust37900,93,Saab,0
Cust9928,TL,Accura,1
Cust4448,A5,Audi,2
Cust11702,TL,Honda,0
Cust18757,Jetta,BMW,3
Cust20004,Impreza,Suburu,3
Cust17585,Wrangler,Jeep,3
Cust25399,Camry,Toyota,0
Cust20584,Camry,Saab,2
Cust7703,Wrangler,Ford,2
Cust31368,RAM,Nissan,2
Cust33005,Escape,Honda,3
Cust8669,Legacy,Honda,0
Cust23408,Ultima,Nissan,2
Cust19556,RAM,Dodge,0
Cust18578,93,Saab,0
Cust17183,A5,Audi,1
Cust33447,93,Saab,2
Cust4270,Forrestor,Jeep,2
Cust27997,MDX,Volkswagen,1
Cust19082,Forrestor,Suburu,0
Cust2256,X5,BMW,1
Cust39483,ML350,Mercedes,1
Cust31093,Jetta,Chevrolet,2
Cust32311,MDX,Jeep,0
Cust17863,Legacy,Toyota,1
Cust25190,Maxima,Nissan,0
Cust12824,Tahoe,Chevrolet,2
Cust12407,Wrangler,Jeep,3
Cust18792,M5,BMW,0
Cust38628,93,Saab,2
Cust17505,Corolla,Suburu,0
Cust16040,E400,Dodge,2
Cust27239,Civic,Honda,3
Cust13404,RAM,Volkswagen,3
Cust27442,93,Saab,3
Cust37207,Maxima,Nissan,1
Cust23915,93,Suburu,0
Cust30507,93,Saab,2
Cust28035,3 Series,Nissan,3
Cust38892,CRV,Accura,2
Cust32336,M5,Suburu,3
Cust9753,Malibu,Chevrolet,0
Cust25404,Passat,Honda,2
Cust8090,Passat,Honda,2
Cust16351,Jetta,Honda,2
Cust6169,Jetta,Volkswagen,2
Cust21948,92x,Saab,1
Cust16247,Jetta,Nissan,0
Cust5761,Corolla,Toyota,3
Cust20754,Tahoe,Chevrolet,1
Cust19176,Legacy,Suburu,2
Cust18011,Maxima,Nissan,3
Cust12850,93,Saab,1
Cust4117,Pathfinder,Nissan,2
Cust2823,A3,Audi,0
Cust19301,RAM,Dodge,3
Cust18473,ML350,Chevrolet,0
Cust37642,95,Nissan,2
Cust11149,Impreza,Suburu,1
Cust34092,C300,Chevrolet,1
Cust23595,X5,Accura,2
Cust27184,M5,Nissan,2
Cust20636,RAM,Jeep,2
Cust8863,TL,Honda,2
Cust2962,92x,Saab,1
Cust5358,M5,BMW,3
Cust34013,Civic,Chevrolet,3
Cust7502,Legacy,Suburu,2
Cust27710,Corolla,Nissan,1
Cust34525,X6,BMW,1
Cust38981,MDX,Accura,3
Cust5647,A3,Chevrolet,2
Cust21749,Wrangler,Volkswagen,1
Cust32360,Camry,Toyota,1
Cust17774,Neon,Dodge,1
Cust2203,Jetta,Volkswagen,2
Cust10673,Neon,Dodge,2
Cust31570,ML350,Chevrolet,3
Cust26933,Passat,Volkswagen,1
Cust30048,Tahoe,Jeep,2
Cust34500,Fusion,Ford,1
Cust30315,Wrangler,Nissan,0
Cust15213,Civic,Honda,0
Cust13221,Pathfinder,Accura,2
Cust25560,93,Saab,2
Cust10140,Pathfinder,Nissan,2
Cust3233,TL,Nissan,3
Cust13314,Ultima,Nissan,0
Cust20542,RSX,Accura,3
Cust20840,Pathfinder,Nissan,1
Cust37443,E400,Mercedes,1
Cust13577,Ultima,Nissan,0
Cust4731,Tahoe,Saab,0
Cust3901,Silverado,Mercedes,1
Cust27200,Escape,Ford,3
Cust9136,Ultima,Accura,1
Cust4431,E400,Honda,2
Cust22604,Maxima,Audi,0
Cust13785,Grand Cherokee,Jeep,0
Cust9500,MDX,Accura,1
Cust32718,E400,Accura,2
Cust13229,Pathfinder,Nissan,1
Cust10292,Pathfinder,Nissan,2
